"","ATM.dist.mean_Nucleus","TVC.dist.min_Nucleus","TVC.dist.max_Nucleus","TVC.dist.mean_Nucleus","TVC.dist.sd_Nucleus","TVC.ATM.dist.min_Nucleus","TVC.ATM.dist.max_Nucleus","TVC.ATM.dist.mean_Nucleus","TVC.ATM.dist.sd_Nucleus","TVC.cosine.min_Nucleus","TVC.cosine.max_Nucleus","TVC.cosine.sd_Nucleus","ATM.Nucleus.Dist.to.Cell.Membrane.min","ATM.Nucleus.Dist.to.Cell.Membrane.max","ATM.Nucleus.Dist.to.Cell.Membrane.mean","ATM.Nucleus.Dist.to.Cell.Membrane.SD","TVC.Nucleus.Dist.to.Cell.Membrane.min","TVC.Nucleus.Dist.to.Cell.Membrane.max","TVC.Nucleus.Dist.to.Cell.Membrane.mean","TVC.Nucleus.Dist.to.Cell.Membrane.SD","ATM.dist.mean_Cell","TVC.dist.min_Cell","TVC.dist.max_Cell","TVC.dist.mean_Cell","TVC.dist.sd_Cell","TVC.ATM.dist.min_Cell","TVC.ATM.dist.max_Cell","TVC.ATM.dist.mean_Cell","TVC.ATM.dist.sd_Cell","TVC.cosine.min_Cell","TVC.cosine.max_Cell","TVC.cosine.sd_Cell","ATM.Cell.Ellipticity..oblate..min","ATM.Cell.Ellipticity..oblate..max","ATM.Cell.Ellipticity..oblate..mean","ATM.Cell.Ellipticity..oblate..SD","ATM.Cell.Ellipticity..prolate..min","ATM.Cell.Ellipticity..prolate..max","ATM.Cell.Ellipticity..prolate..mean","ATM.Cell.Ellipticity..prolate..SD","ATM.Cell.Nucleus.to.Cytoplasm.Volume.Ratio.min","ATM.Cell.Nucleus.to.Cytoplasm.Volume.Ratio.max","ATM.Cell.Nucleus.to.Cytoplasm.Volume.Ratio.mean","ATM.Cell.Nucleus.to.Cytoplasm.Volume.Ratio.SD","ATM.Cell.Sphericity.min","ATM.Cell.Sphericity.max","ATM.Cell.Sphericity.mean","ATM.Cell.Sphericity.SD","ATM.Cell.Volume.frac.min","ATM.Cell.Volume.frac.max","ATM.Cell.Volume.frac.mean","ATM.Cell.Volume.frac.SD","ATM.Nucleus.Ellipticity..oblate..min","ATM.Nucleus.Ellipticity..oblate..max","ATM.Nucleus.Ellipticity..oblate..mean","ATM.Nucleus.Ellipticity..oblate..SD","ATM.Nucleus.Ellipticity..prolate..min","ATM.Nucleus.Ellipticity..prolate..max","ATM.Nucleus.Ellipticity..prolate..mean","ATM.Nucleus.Ellipticity..prolate..SD","ATM.Nucleus.Sphericity.min","ATM.Nucleus.Sphericity.max","ATM.Nucleus.Sphericity.mean","ATM.Nucleus.Sphericity.SD","ATM.Nucleus.Volume.frac.min","ATM.Nucleus.Volume.frac.max","ATM.Nucleus.Volume.frac.mean","ATM.Nucleus.Volume.frac.SD","TVC.Cell.Ellipticity..oblate..min","TVC.Cell.Ellipticity..oblate..max","TVC.Cell.Ellipticity..oblate..mean","TVC.Cell.Ellipticity..oblate..SD","TVC.Cell.Ellipticity..prolate..min","TVC.Cell.Ellipticity..prolate..max","TVC.Cell.Ellipticity..prolate..mean","TVC.Cell.Ellipticity..prolate..SD","TVC.Cell.Nucleus.to.Cytoplasm.Volume.Ratio.min","TVC.Cell.Nucleus.to.Cytoplasm.Volume.Ratio.max","TVC.Cell.Nucleus.to.Cytoplasm.Volume.Ratio.mean","TVC.Cell.Nucleus.to.Cytoplasm.Volume.Ratio.SD","TVC.Cell.Sphericity.min","TVC.Cell.Sphericity.max","TVC.Cell.Sphericity.mean","TVC.Cell.Sphericity.SD","TVC.Cell.Volume.frac.min","TVC.Cell.Volume.frac.max","TVC.Cell.Volume.frac.mean","TVC.Cell.Volume.frac.SD","TVC.Nucleus.Ellipticity..oblate..min","TVC.Nucleus.Ellipticity..oblate..max","TVC.Nucleus.Ellipticity..oblate..mean","TVC.Nucleus.Ellipticity..oblate..SD","TVC.Nucleus.Ellipticity..prolate..min","TVC.Nucleus.Ellipticity..prolate..max","TVC.Nucleus.Ellipticity..prolate..mean","TVC.Nucleus.Ellipticity..prolate..SD","TVC.Nucleus.Sphericity.min","TVC.Nucleus.Sphericity.max","TVC.Nucleus.Sphericity.mean","TVC.Nucleus.Sphericity.SD","TVC.Nucleus.Volume.frac.min","TVC.Nucleus.Volume.frac.max","TVC.Nucleus.Volume.frac.mean","TVC.Nucleus.Volume.frac.SD","nATM","nTVC","ATMgroup.Ellipticity..oblate.","ATMgroup.Ellipticity..prolate.","ATMgroup.Sphericity","TVCgroup.Ellipticity..oblate.","TVCgroup.Ellipticity..prolate.","TVCgroup.Sphericity","TVC.Volume","ATM.Volume"
"Foxf.slide1_image15_right.2020_02_06",0.34718823120657,0.145090191591365,0.452051589220191,0.272722052387927,0.113122374129706,0.316790094903593,1,0.687601074791941,0.231982391457877,-0.794214252279008,0.962291850197325,0.674071782350037,0.0791056939039995,0.106177943604372,0.0926418187541856,0.0191429713451086,0.0420699865897342,0.0629882705768647,0.0504105661763937,0.0102028872459232,0.446593048018302,0.144871029856875,0.4240722598325,0.255197272517251,0.104595080744984,0.264583981560025,1,0.663806732420065,0.257633859447049,-0.834865593715145,0.963624965618486,0.665774288120262,0.159422,0.334771,0.2470965,0.12399046697428,0.570087,0.584717,0.577402,0.0103449722087592,0.0559189,0.0888222,0.07237055,0.0232661465534153,0.331241,0.460271,0.395756,0.0912379879765002,0.231440591339272,0.42973054094825,0.330585566143761,0.140212168009647,0.498459,0.640094,0.5692765,0.100151068953357,0.198487,0.222586,0.2105365,0.0170405663198146,0.606146,0.634666,0.620406,0.0201666853994403,0.307122413486162,0.370194743700352,0.338658578593257,0.0445988723996907,0.33282,0.58769,0.44887225,0.104933631489544,0.263292,0.573209,0.4177045,0.126919996571331,0.0553572,0.0732706,0.06255345,0.00818238553418256,0.405938,0.447615,0.42503725,0.0175152456329717,0.0551617042481221,0.119576602739176,0.0847072169281195,0.0273678395654006,0.355774,0.637662,0.497783,0.144661509764461,0.207548,0.443084,0.32408375,0.121465706974918,0.599183,0.624799,0.60873875,0.0114233353674252,0.0543980347603863,0.10498272936135,0.0806707107033716,0.025797900746366,2,4,0.0971558,0.662526,0.608194,0.260803,0.510241,0.588035,0.327384764170054,0.672615235829946
"Foxf.slide1_image16.2020_02_06",0.605024238800784,0.046057926245333,0.17361017363797,0.0992126785353125,0.0480689450068212,0.342563760905457,1,0.666773648835138,0.271330352879321,-0.922338146136834,0.994227372911949,0.924442323680866,0.0644227380248947,0.0687509003766069,0.0665868192007508,0.00306047294897197,0.0228662662761931,0.0347488358365569,0.0279497056030847,0.00548107699543503,0.568939674064819,0.063551428448187,0.206323554513994,0.115924274813101,0.0543347070609822,0.333664486881606,1,0.665662330638388,0.263415458117429,-0.877369823786936,0.983087190891512,0.904122343703135,0.203325,0.317,0.2601625,0.0803803633513808,0.478448,0.5092,0.493824,0.0217449477350487,0.0408029,0.0541411,0.047472,0.00943153166882241,0.367827,0.475604,0.4217155,0.0762098475559425,0.350244862030758,0.488315329826688,0.419280095928723,0.0976305640601007,0.436155,0.441437,0.438796,0.00373493801822735,0.344858,0.428314,0.386586,0.0590123035307045,0.60453,0.638997,0.6217635,0.0243718494271568,0.372057226353783,0.39594443111683,0.384000828735306,0.0168908044715422,0.333819,0.516105,0.4482325,0.0846448148973108,0.264511,0.483901,0.370922,0.0910839442931629,0.0582781,0.0947835,0.0775246,0.0157949113478572,0.444286,0.530255,0.485565,0.0351573751485138,0.0335335082016443,0.0559485804497566,0.0403599520356384,0.010507454189337,0.188336,0.422357,0.330937,0.101185110930413,0.229847,0.317824,0.2873075,0.039149729947983,0.624551,0.653316,0.63818075,0.011797138081614,0.0519228839988659,0.0637245109371252,0.0579995856323468,0.00581329041481519,2,4,0.0688945,0.698953,0.543232,0.400874,0.43976,0.786931,0.161352455816133,0.838647544183867
"Foxf.slide1_image17.2020_02_06",0.109922628569894,0.0922838408438222,0.226308554723443,0.158219714819694,0.0537817507760329,0.716191404069462,1,0.877651367470934,0.0899431752249017,-0.826364566342113,0.970625207089112,0.565934882305359,0.0280591266820432,0.0284950770921488,0.028277101887096,0.000308263491246728,0.0290037691323484,0.0494162024430929,0.0387512516004546,0.00908296723155389,0.111054879434953,0.115792022017849,0.233689171429046,0.16221946929143,0.0507637322195776,0.701823417149347,1,0.862843843463235,0.0933126180105793,-0.883187636402421,0.972620918800368,0.548541926436934,0.298123,0.446864,0.3724935,0.105175769740468,0.288008,0.393073,0.3405405,0.0742921739653646,0.0654451,0.0850786,0.07526185,0.0138829809884261,0.475473,0.485467,0.48047,0.00706682517117836,0.119080963149769,0.124338904139439,0.121709933644604,0.00371792572887483,0.382718,0.445558,0.414138,0.0444345901297627,0.262901,0.472497,0.367699,0.148206752909576,0.607196,0.633831,0.6205135,0.0188337891169037,0.0925663614437086,0.123375854698268,0.107971108070988,0.02178560160522,0.341894,0.520418,0.4114405,0.0819939840415137,0.292011,0.377189,0.33403325,0.0379652948921775,0.0678636,0.103602,0.0895012,0.0152652653530818,0.411038,0.551903,0.476589,0.0606413699988163,0.132357357157852,0.247942238650889,0.189145033177698,0.0472062819208076,0.31599,0.511671,0.42267225,0.0816931305450464,0.224021,0.38275,0.31018425,0.0653173754952182,0.618301,0.652235,0.63644825,0.0139296166823307,0.144792578871684,0.264129509235382,0.196014445964506,0.058112711349938,2,4,0.297003,0.616485,0.763691,0.508434,0.304191,0.693094,0.757605256622938,0.242394743377062
"Foxf.slide1_image18.2020_02_06",0.318844936764145,0.0795775906458438,0.230052367579509,0.136212200361044,0.058686542950937,0.562854342186158,1,0.754478139701883,0.153517285314922,-0.824685816349179,0.980674973711604,0.581068476916734,0.0517388774377763,0.0566436488464656,0.054191263142121,0.00346819712325408,0.0257539968413448,0.0333631048465258,0.0291714484853961,0.00375460457909322,0.371870361736742,0.0977437943365886,0.225858728280839,0.138191610220079,0.0480072366254604,0.5221524690888,1,0.741977829118015,0.171087952735109,-0.781476467714177,0.962855492414034,0.547434217440121,0.254318,0.279694,0.267006,0.0179435416793898,0.49483,0.548665,0.5217475,0.0380670935651778,0.0780193,0.079471,0.07874515,0.00102650691424851,0.367884,0.382037,0.3749605,0.0100076822741332,0.372959519445099,0.379843383415207,0.376401451430153,0.00486762689402895,0.289345,0.306308,0.2978265,0.0119946523292674,0.524973,0.655212,0.5900925,0.0920928800749548,0.622712,0.647396,0.635054,0.0174542237868087,0.340711136670039,0.352981019398849,0.346846078034444,0.0086761172819048,0.31713,0.562093,0.4470535,0.101450378742516,0.266801,0.426812,0.333434,0.0793830412409771,0.0613488,0.237672,0.130103825,0.0774479258129132,0.372709,0.511375,0.44233475,0.0612705867790574,0.0289409750904667,0.0786161243878252,0.0617992742849236,0.0233242910713432,0.298176,0.480168,0.41026075,0.0799941028717117,0.296391,0.444786,0.363806,0.0646841478828726,0.624826,0.651361,0.64052075,0.0117298974526634,0.0573599342256222,0.115441722497779,0.0765769609827779,0.026431533616353,2,4,0.109108,0.712821,0.586154,0.414194,0.429218,0.662749,0.247677728258167,0.752322271741833
"Foxf.slide1_image19.2020_02_06",0.318897551371311,0.0677365760524209,0.198630369871315,0.117804905523064,0.0475524807791089,0.490601214086163,1,0.743271487385787,0.184193171282362,-0.85939984788162,0.982039069004856,0.678261468697485,0.0385152028055466,0.04448263068153,0.0414989167435383,0.00421960871734951,0.0304763110374526,0.041601614561505,0.0355386288110897,0.00460820765534074,0.367009180964216,0.0913217853137231,0.205772255499557,0.128810967777531,0.041834625651178,0.4449754748377,1,0.727713305033456,0.206188025877308,-0.952100418748337,0.99074891793509,0.584041776163733,0.20033,0.21738,0.208855,0.0120561706192306,0.495669,0.523402,0.5095355,0.0196101923626465,0.0917987,0.102191,0.09699485,0.00734846580212496,0.346951,0.393394,0.3701725,0.0328401602386468,0.336016286718559,0.357638097116339,0.346827191917449,0.0152889287537998,0.635971,0.719548,0.6777595,0.0590978634512281,0.172387,0.205659,0.189023,0.0235268568236388,0.610445,0.633618,0.6220315,0.0163857854404359,0.340578864591308,0.352854204008544,0.346716534299926,0.00867997574329396,0.362553,0.503282,0.44217975,0.0643310144558336,0.285885,0.503077,0.356559,0.0992857591936863,0.0451214,0.14231,0.1079806,0.0437776837575189,0.413305,0.470011,0.44308025,0.0253531812517351,0.0535352943955857,0.114335208935508,0.0765864040412756,0.0262669705043662,0.247047,0.392107,0.34852125,0.0680305016806187,0.316998,0.569556,0.38452425,0.123480193921603,0.634514,0.649957,0.64149975,0.00669133267119986,0.055908141860414,0.100039682682796,0.0766417328500368,0.0215115539917554,2,4,0.0790379,0.547899,0.569858,0.437863,0.325119,0.697439,0.303484525052328,0.696515474947672
"Foxf.slide1_image20.2020_02_06",0.421043648516612,0.0552003379644623,0.182748594934924,0.101441771694841,0.0473097844380529,0.433551723125451,1,0.715587486481893,0.218300095890642,-0.944707387982916,0.9926480534209,0.879923898605236,0.0412692282846529,0.0471993564224762,0.0442342923535646,0.00419323381956002,0.0171177961973013,0.0231439164855078,0.0200864780608254,0.00278138108095139,0.426398191843798,0.0630434523508989,0.198833842609398,0.112071919125671,0.0491977976384339,0.42908457027025,1,0.711191078636053,0.216253282493886,-0.890739262880427,0.979920511890321,0.769218110951489,0.200335,0.212895,0.206615,0.00888126117170303,0.577903,0.588389,0.583146,0.00741472170752213,0.0510174,0.0569133,0.05396535,0.00416903087119777,0.275626,0.304072,0.289849,0.0201143594976325,0.385429452064784,0.453070381124163,0.419249916594474,0.047829359623645,0.503459,0.62483,0.5641445,0.0858222571393925,0.212462,0.316779,0.2646205,0.073763258093037,0.62978,0.64642,0.6381,0.0117662568389441,0.364467808053904,0.386200441286558,0.375334124670231,0.0153672923318497,0.397258,0.683298,0.49221175,0.13438455007521,0.203762,0.480499,0.365261,0.117816985965522,0.0850214,0.11927,0.0970274,0.0151805572561308,0.276567,0.411781,0.33525375,0.0614975422781269,0.0321332354498255,0.0477247800281903,0.0403750417027631,0.00674201856772895,0.215851,0.454277,0.34177975,0.103166503431346,0.195389,0.395002,0.3155225,0.0851695026109699,0.63184,0.648622,0.63897875,0.00815033387352938,0.0474041259698968,0.0714326053299234,0.0623329376648847,0.0112798864831048,2,4,0.0611784,0.638844,0.487017,0.366063,0.359941,0.547694,0.160094550261403,0.839905449738597
"Foxf.slide1_image21.2020_02_06",0.423217604900923,0.0932146375694434,0.242616670760643,0.149371695530379,0.0622411248439745,0.523068025715063,1,0.748217442327015,0.170092704488612,-0.990887847323968,0.997930994199115,0.735270639215194,0.0607412055953324,0.0644280174293669,0.0625846115123497,0.0026069696488046,0.0367099140460941,0.0505193121053027,0.0440532300375679,0.00568491883503912,0.449525727979835,0.0871716586571781,0.232823430939613,0.147735280738915,0.0629769916735759,0.503946484582947,1,0.729966557907062,0.181233759326458,-0.993089782786179,0.998760165210498,0.681907238527236,0.208416,0.213659,0.2110375,0.00370736085376107,0.469416,0.735914,0.602665,0.188442542972653,0.0669613,0.0818785,0.0744199,0.010548053276316,0.444282,0.467762,0.456022,0.0166028672222601,0.321232704275794,0.415623203247742,0.368427953761768,0.0667441619026463,0.499544,0.511509,0.5055265,0.00846053263689704,0.263942,0.299622,0.281782,0.025229569952736,0.567711,0.631598,0.5996545,0.045174930929665,0.315185072148351,0.338165657998025,0.326675365073188,0.0162497280899441,0.285052,0.564689,0.405688,0.117205576303633,0.283556,0.657138,0.470281,0.158488224744511,0.0959182,0.149357,0.11710005,0.0228318500727237,0.491383,0.515605,0.50450175,0.0107044297178006,0.0484271539773188,0.0856653440753911,0.0657860231191162,0.0152923357624329,0.326636,0.467497,0.39634825,0.0591044827255091,0.267712,0.457049,0.322951,0.0897119141585999,0.612714,0.647768,0.6324955,0.015104337004097,0.081586210848841,0.0972033601260247,0.0866623174634061,0.00712500070923787,2,4,0.0685471,0.663734,0.630475,0.383492,0.40646,0.723673,0.262838608832382,0.737161391167618
"Foxf.slide1_image22_left.2020_02_06",0.579679298475575,0.153632587035485,0.327325790703737,0.219878261867886,0.0710951294085413,0.434415411879401,1,0.727549913802159,0.196869840122786,-0.625213623224423,0.924437127702413,0.4941652820554,0.0821602301582868,0.100770994263113,0.0914656122107,0.013159797501586,0.0501617931290818,0.0710618576590881,0.0632391392085771,0.00905571540777722,0.548184173764544,0.171077037534143,0.323722063026724,0.241577499034986,0.0652606587921331,0.38274461665655,1,0.691020546889819,0.210908393741096,-0.68967680465455,0.923883656210898,0.489639312992844,0.218892,0.387575,0.3032335,0.11927689317089,0.495367,0.520284,0.5078255,0.0176189796668252,0.0557216,0.0675988,0.0616602,0.00839844866150886,0.372754,0.452625,0.4126895,0.0564773257201508,0.278401997021742,0.333260329243305,0.305831163132523,0.0387906987184519,0.457237,0.553304,0.5052705,0.0679296271482481,0.267921,0.296432,0.2821765,0.0201603214384096,0.614548,0.652535,0.6335415,0.0268608652969334,0.302261957138238,0.302921236343975,0.302591596741107,0.000466180797072264,0.205763,0.409823,0.346045,0.0944175196454556,0.261671,0.702839,0.464839,0.184471966377912,0.0540288,0.0808614,0.06569795,0.0114357633406491,0.475879,0.521816,0.491566,0.0206641720053494,0.0629112745820066,0.14497725434188,0.0970844184337384,0.0377516880227927,0.164533,0.600537,0.41978025,0.183139731879559,0.229874,0.375556,0.29504075,0.06049148347426,0.616035,0.630874,0.62443525,0.00630243055627485,0.0680005088707839,0.127702713447441,0.0987042016294467,0.0252436441313595,2,4,0.09901,0.68412,0.593785,0.567182,0.280952,0.678835,0.388686817039112,0.611313182960888
"Foxf.slide1_image4.2020_02_06",0.384747078184184,0.0794160135119516,0.232683686999291,0.176174019023674,0.0841884281826819,0.482389440070418,1,0.768924558022982,0.210735608505405,-0.0289793258030182,0.940004784649922,0.487104001156188,0.064854532038497,0.0663965560891877,0.0656255440638424,0.00109037566299619,0.0357551483529446,0.0377306147730241,0.0366413297652535,0.00100327224474838,0.42928025772705,0.0938138070414319,0.317940259252124,0.240916451482638,0.127441944261237,0.363892227275774,1,0.726224839800829,0.24561827576039,0.0759724444126479,0.955739372637296,0.471726348095424,0.167342,0.23267,0.200006,0.0461938718013548,0.556769,0.592434,0.5746015,0.0252189633510183,0.0668643,0.0790991,0.0729817,0.00865131004646117,0.459174,0.472877,0.4660255,0.00968948422259924,0.300082312370307,0.353291980943892,0.326687146657099,0.037624917473071,0.467491,0.544684,0.5060875,0.0545836937601331,0.293366,0.313594,0.30348,0.0143033559698415,0.635954,0.636473,0.6362135,0.000366988419435773,0.320594044709953,0.322718356436358,0.321656200573156,0.00150211522709506,0.177602,0.429813,0.313301333333333,0.127195605444266,0.438174,0.770163,0.593707333333333,0.166980484052279,0.059251,0.0897011,0.0767637666666667,0.0157322309334479,0.460224,0.4766,0.466064666666667,0.00914184146292931,0.0764556723126786,0.15903151694878,0.1155419022286,0.0414636573114599,0.359488,0.594218,0.460946,0.120555552223861,0.245556,0.419624,0.338833333333333,0.0877032199484907,0.589303,0.658114,0.625523333333333,0.0345487957870217,0.0906080229534605,0.174351523206403,0.118895866284563,0.0480292726379391,2,3,0.0712611,0.604955,0.636107,0.136039,0.638418,0.662208,0.346608223596662,0.653391776403338
"Foxf.slide1_image8.2020_02_06",0.271260324288894,0.0527474929296756,0.169195003291988,0.101818603416621,0.0502959056617572,0.61355037596309,1,0.788675693608005,0.13406106987409,-0.950956150540114,0.994434569809573,0.697573533648259,0.0405231751665835,0.0510563603496521,0.0457897677581178,0.00744808667044144,0.0238606274326576,0.0438281070910671,0.0308283176736832,0.0089037618468328,0.322254345064583,0.0741371553020481,0.178245863139903,0.114875176017299,0.0434202301793284,0.572882052801022,1,0.778710749758231,0.149703656650319,-0.982927428069311,0.99629697885397,0.673942585023166,0.172799,0.227465,0.200132,0.0386546993003438,0.595722,0.64899,0.622356,0.037666164020245,0.0717768,0.0725093,0.07214305,0.000517955717219144,0.478406,0.536442,0.507424,0.0410376491529425,0.303559153916289,0.344781516226458,0.324170335071374,0.0291486119260492,0.507929,0.528003,0.517966,0.0141944615255388,0.244507,0.312961,0.278734,0.0484042875993439,0.640839,0.644022,0.6424305,0.00225072088451674,0.271276226029957,0.311046344113553,0.291161285071755,0.0281217201855009,0.33746,0.44119,0.3854965,0.0494889367131685,0.424615,0.484145,0.4491315,0.0259914438934559,0.0841001,0.142476,0.1041846,0.0269005805157931,0.488698,0.524322,0.50217425,0.0168610964525838,0.0491080968458843,0.112025244322877,0.0879148324643132,0.0274003772901565,0.346359,0.545417,0.438671,0.0989685897781042,0.235778,0.496755,0.36446725,0.145199148102127,0.603951,0.644039,0.62235325,0.0204359861416897,0.0817210727268299,0.119452931416225,0.104419357464123,0.016374126069854,2,4,0.0672637,0.730174,0.657202,0.382795,0.475312,0.816227,0.351623120688823,0.648376879311177
"Foxf.slide2_image1.2020_02_06",0.417005082433705,0.0732146253260414,0.200722278728329,0.125713619064154,0.0478352779097049,0.439083000305144,1,0.719014291237893,0.212427188615499,-0.885135853332989,0.972030430527195,0.677544264233508,0.0500383257105798,0.0514648072985632,0.0507515665045715,0.00100867480410086,0.0304031141751131,0.0505673327048826,0.0369565496147007,0.00926544167624071,0.416341404182614,0.0901225035753592,0.230929510723338,0.142676032968891,0.0516822612209286,0.408530944525777,1,0.705047729268889,0.215422240268443,-0.97988350991201,0.996962407012641,0.638229829994891,0.175481,0.205795,0.190638,0.021435234964889,0.53634,0.590611,0.5634755,0.0383753921217751,0.0665926,0.0717531,0.06917285,0.00364902454431318,0.436215,0.481447,0.458831,0.0319838539266299,0.259154155279437,0.409980138046282,0.334567146662859,0.106650075193562,0.466212,0.572159,0.5191855,0.0749158421463711,0.286111,0.290367,0.288239,0.00300944646072993,0.58534,0.649449,0.6173945,0.0453319086350884,0.247144857686236,0.364617813222631,0.305881335454433,0.0830659234658104,0.304024,0.514195,0.41728075,0.0867757627734649,0.311146,0.447335,0.37767775,0.0629070527597396,0.0734087,0.103145,0.0925296,0.0135858825984917,0.456179,0.547943,0.50573325,0.0387462759016915,0.0546093948647902,0.12271162216831,0.0827164266685703,0.0292753682100694,0.316586,0.666782,0.44991225,0.154160500869224,0.187739,0.531871,0.37146475,0.156619375085747,0.590984,0.645288,0.617496,0.0254628916006542,0.0657654611864009,0.119540766094546,0.0970593322727833,0.0241700945040857,2,4,0.0609247,0.592954,0.612019,0.374272,0.420762,0.761118,0.330869846389629,0.669130153610371
"Foxf.slide2_image10.2020_02_06",0.364795828030855,0.102183490898585,0.243307265715975,0.159903547090059,0.0629283891101387,0.54893416483489,1,0.802281336393205,0.150001531442288,-0.818007500269145,0.956551432818985,0.630629543176328,0.0490526952772637,0.0519022954414597,0.0504774953593617,0.00201497159977324,0.0167508343922166,0.0484032693580493,0.0330314638881737,0.0133545827696354,0.406054266761729,0.108106745472536,0.254362261987929,0.164729433919906,0.0628974963288238,0.541713123326849,1,0.79879853203776,0.151957019904389,-0.854351997615884,0.963203749544709,0.621989301900522,0.177539,0.255019,0.216279,0.0547866334063337,0.574006,0.67568,0.624843,0.071894374870361,0.0569325,0.0719025,0.0644175,0.0105853885143626,0.206748,0.266812,0.23678,0.0424716617051888,0.367661088135801,0.393249570863703,0.380455329499752,0.0180937896571748,0.480421,0.524634,0.5025275,0.0312633121166009,0.283894,0.352745,0.3183195,0.048685008991475,0.630949,0.645171,0.63806,0.0100564726420351,0.312450886586571,0.363778136002234,0.338114511294403,0.0362938461214685,0.335087,0.553458,0.4404035,0.0911436555645354,0.305847,0.574803,0.4241275,0.114693709785382,0.0826651,0.176299,0.115365525,0.04252696076964,0.364027,0.442944,0.41689325,0.0359397115864425,0.0266603354161811,0.0952778652298353,0.0597723352501239,0.0282777364549352,0.409576,0.596223,0.48843875,0.0781549257879288,0.225312,0.465314,0.32989725,0.110948034765155,0.586074,0.633921,0.61577275,0.0208658156382635,0.0589383710906671,0.107305876774789,0.0809427443527987,0.0199662055470868,2,4,0.0730089,0.657558,0.421211,0.299158,0.452619,0.608931,0.242428185627316,0.757571814372684
"Foxf.slide2_image12_left.2020_02_06",0.406014084056949,0.068227532451453,0.20223729300056,0.133414101699281,0.0570873495455488,0.491127149184628,1,0.75987911590514,0.184008261330189,-0.983014380869461,0.997332937359573,0.69937161612229,0.0540040497405342,0.0656587880731998,0.059831418906867,0.00824114450798262,0.0318218502873802,0.0439504129357604,0.0359001684689854,0.00571720712731822,0.434173982218282,0.0991294871276164,0.226415875105572,0.14834818290383,0.0536180121119313,0.467898355944061,1,0.752917120916005,0.192530355059382,-0.998071747723599,0.999630667850729,0.64879135169191,0.184972,0.186247,0.1856095,0.000901561146012847,0.609425,0.747051,0.678238,0.0973162778675798,0.0422293,0.0626561,0.0524427,0.0144439287979414,0.451795,0.490892,0.4713435,0.0276457538240504,0.319379835244114,0.388416858087978,0.353898346666046,0.0488165470058264,0.357569,0.445975,0.401772,0.0625124820975779,0.357429,0.382998,0.3702135,0.0180800132881588,0.622642,0.645818,0.63423,0.0163879067607794,0.27082997886783,0.324061012880377,0.297445495874104,0.0376400251198436,0.340878,0.478623,0.4040015,0.0569763347393752,0.382976,0.56458,0.4547545,0.0864325984510474,0.0746049,0.109597,0.08954165,0.0151311716154654,0.48545,0.505463,0.49636325,0.0102455153563238,0.0603649771301711,0.0895520450332157,0.0730508266669771,0.0123075407620483,0.312709,0.496854,0.3830885,0.0795218446487085,0.303465,0.495794,0.40594725,0.0956024636759779,0.629498,0.660457,0.64268175,0.0155337092667313,0.0962912002194109,0.106989794464034,0.101277252062948,0.00459979517405137,2,4,0.0656182,0.759353,0.634839,0.42618,0.376849,0.778182,0.291882874953006,0.708117125046994
"Foxf.slide2_image12_right.2020_02_06",0.429992449782732,0.060102944880886,0.169509025094942,0.106405809772253,0.0442477974005536,0.515362717418287,1,0.762901398786075,0.184975407679379,-0.716414571424767,0.96442930702577,0.695916639818797,0.0373853605206335,0.041983982231895,0.0396846713762642,0.00325171659614474,0.0244517662659167,0.0316794044316086,0.0279043902135225,0.00297454534261626,0.428472367560971,0.0867161597376974,0.191839035116966,0.122673215446338,0.0451354668042034,0.504543590526365,1,0.764225237273696,0.182150410276536,-0.783445467952546,0.958756098923012,0.647899144771349,0.165079,0.17482,0.1699495,0.00688792715553816,0.495055,0.602385,0.54872,0.0758937708247521,0.0586511,0.0907074,0.07467925,0.0226672271097503,0.283748,0.344634,0.314191,0.0430529034793241,0.300203520496208,0.407901354042943,0.354052437269576,0.0761538684199967,0.544407,0.688466,0.6164365,0.101865095790953,0.202252,0.285639,0.2439455,0.0589635131628026,0.61795,0.633465,0.6257075,0.0109707617101092,0.32320417042669,0.357066148481795,0.340135159454243,0.0239440343071545,0.22527,0.422566,0.34665125,0.0893147481863065,0.259537,0.569856,0.42760325,0.12829325154342,0.0664692,0.144748,0.090880975,0.0362003575897969,0.429711,0.498163,0.455514,0.0302867242973991,0.0437934516123127,0.0954201914881526,0.0729737813652122,0.0232874218491389,0.250862,0.395961,0.34202,0.064169150661877,0.29633,0.41161,0.3738865,0.053256029852653,0.624198,0.642929,0.6351815,0.00788127293018073,0.0659867114426212,0.0965515628380367,0.0799324202728786,0.0125827417866968,2,4,0.0644243,0.629786,0.419396,0.385001,0.42234,0.713922,0.290378276923217,0.709621723076783
